seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr4	6202472	6202480	9	*	X03971	285484	6202460	6240044	37585	+	0	inside	11	LINC02495
chr4	6641927	6641936	10	*	X03973	93621	6641818	6644470	2653	+	0	inside	108	MRFAP1
chr4	6675658	6675669	12	*	X03976	93622	6675821	6677774	1954	+	151	upstream	151	LOC93622
chr4	6675672	6675687	16	*	X03977	93622	6675821	6677774	1954	+	133	upstream	133	LOC93622
chr4	6711687	6711697	11	*	X03978	114932	6709429	6711606	2178	-	80	upstream	80	MRFAP1L1
chr4	6711712	6711722	11	*	X03979	114932	6709429	6711606	2178	-	105	upstream	105	MRFAP1L1
chr4	6717853	6717872	20	*	X03980	55330	6717842	6719387	1546	+	0	inside	10	BLOC1S4
chr4	6910778	6910786	9	*	X03982	57533	6911171	7034845	123675	+	384	upstream	384	TBC1D14
chr4	7044735	7044743	9	*	X03984	257236	7042576	7044728	2153	-	6	upstream	6	CCDC96
chr4	7044735	7044743	9	*	X03984	93624	7045156	7059677	14522	+	412	upstream	412	TADA2B
chr4	7069786	7069795	10	*	X03986	80273	7061780	7069800	8021	-	0	inside	4	GRPEL1
chr4	7069800	7069809	10	*	X03987	80273	7061780	7069800	8021	-	0	overlapStart	0	GRPEL1
chr4	7070083	7070091	9	*	X03988	80273	7061780	7069800	8021	-	282	upstream	282	GRPEL1
chr4	8160533	8160542	10	*	X03990	84448	7967037	8160559	193523	-	0	inside	16	ABLIM2
chr4	8873414	8873419	6	*	X03996	3166	8868773	8873543	4771	-	0	inside	123	HMX1
chr4	8873981	8873999	19	*	X03997	3166	8868773	8873543	4771	-	437	upstream	437	HMX1
chr4	8874001	8874010	10	*	X03998	3166	8868773	8873543	4771	-	457	upstream	457	HMX1
chr4	8874030	8874040	11	*	X03999	3166	8868773	8873543	4771	-	486	upstream	486	HMX1
chr4	10459062	10459072	11	*	X04004	85460	10441504	10459032	17529	-	29	upstream	29	ZNF518B
chr4	13485983	13485991	9	*	X04011	9364	13369347	13485989	116643	-	0	overlapStart	0	RAB28
chr4	13549429	13549438	10	*	X04015	285548	13547700	13549448	1749	-	0	inside	9	LINC01096
chr4	13549733	13549745	13	*	X04016	285548	13547700	13549448	1749	-	284	upstream	284	LINC01096
chr4	13550571	13550579	9	*	X04017	285548	13547700	13549448	1749	-	1122	upstream	1122	LINC01096
chr4	15003802	15003811	10	*	X04020	132864	15004298	15071777	67480	+	486	upstream	486	CPEB2
chr4	15003802	15003811	10	*	X04020	441009	14911585	15003669	92085	-	132	upstream	132	CPEB2-DT
chr4	15657022	15657030	9	*	X04024	26234	15606007	15657035	51029	-	0	inside	4	FBXL5
chr4	15704856	15704865	10	*	X04026	683	15704573	15733796	29224	+	0	inside	282	BST1
chr4	15779631	15779644	14	*	X04030	952	15779931	15850706	70776	+	286	upstream	286	CD38
chr4	16227680	16227688	9	*	X04031	202020	16228286	16259810	31525	+	597	upstream	597	TAPT1-AS1
chr4	16900199	16900213	15	*	X04033	9079	16503165	16900424	397260	-	0	inside	210	LDB2
chr4	16900216	16900226	11	*	X04034	9079	16503165	16900424	397260	-	0	inside	197	LDB2
chr4	17578986	17578995	10	*	X04038	51056	17578927	17609590	30664	+	0	inside	58	LAP3
chr4	17782973	17782995	23	*	X04040	27146	17633709	17783135	149427	-	0	inside	139	FAM184B
chr4	20254318	20254332	15	*	X04044	9353	20255235	20620788	365554	+	902	upstream	902	SLIT2
chr4	24474387	24474425	39	*	X04052	10891	23793644	24474394	680751	-	0	overlapStart	0	PPARGC1A
chr4	24474427	24474438	12	*	X04053	10891	23793644	24474394	680751	-	32	upstream	32	PPARGC1A
chr4	24474522	24474533	12	*	X04054	10891	23793644	24474394	680751	-	127	upstream	127	PPARGC1A
chr4	24474538	24474566	29	*	X04055	10891	23793644	24474394	680751	-	143	upstream	143	PPARGC1A
chr4	24474568	24474584	17	*	X04056	10891	23793644	24474394	680751	-	173	upstream	173	PPARGC1A
chr4	24474587	24474598	12	*	X04057	10891	23793644	24474394	680751	-	192	upstream	192	PPARGC1A
chr4	24475094	24475103	10	*	X04058	10891	23793644	24474394	680751	-	699	upstream	699	PPARGC1A
chr4	24586188	24586201	14	*	X04060	1665	24529088	24586184	57097	-	3	upstream	3	DHX15
chr4	24586210	24586223	14	*	X04061	1665	24529088	24586184	57097	-	25	upstream	25	DHX15
chr4	24586226	24586235	10	*	X04062	1665	24529088	24586184	57097	-	41	upstream	41	DHX15
chr4	24586243	24586254	12	*	X04063	1665	24529088	24586184	57097	-	58	upstream	58	DHX15
chr4	25162628	25162644	17	*	X04067	51091	25121627	25162204	40578	-	423	upstream	423	SEPSECS
chr4	25378470	25378486	17	*	X04068	29945	25378848	25420120	41273	+	361	upstream	361	ANAPC4
chr4	25656658	25656666	9	*	X04070	10568	25657435	25680368	22934	+	768	upstream	768	SLC34A2
chr4	25916086	25916094	9	*	X04071	389203	25915814	25931501	15688	+	0	inside	271	SMIM20
chr4	26319750	26319772	23	*	X04072	3516	26321332	26436752	115421	+	1559	upstream	1559	RBPJ
chr4	26320983	26320993	11	*	X04073	3516	26321332	26436752	115421	+	338	upstream	338	RBPJ
chr4	26862263	26862273	11	*	X04075	57620	26862313	27027003	164691	+	39	upstream	39	STIM2
chr4	30720650	30720661	12	*	X04077	5099	30722030	31148423	426394	+	1368	upstream	1368	PCDH7
chr4	37455684	37455692	9	*	X04080	55286	37455552	37595132	139581	+	0	inside	131	C4orf19
chr4	37891755	37891770	16	*	X04081	23216	37892705	38140796	248092	+	934	upstream	934	TBC1D1
chr4	37891783	37891792	10	*	X04082	23216	37892705	38140796	248092	+	912	upstream	912	TBC1D1
chr4	38665940	38665949	10	*	X04084	51274	38665790	38703129	37340	+	0	inside	149	KLF3
chr4	38869681	38869692	12	*	X04096	693159	38869653	38869748	96	+	0	inside	27	MIR574
chr4	39183840	39183848	9	*	X04097	57728	39184024	39287430	103407	+	175	upstream	175	WDR19
chr4	39528811	39528819	9	*	X04099	100885776	39529459	39596327	66869	+	639	upstream	639	UGDH-AS1
chr4	39529349	39529357	9	*	X04100	100885776	39529459	39596327	66869	+	101	upstream	101	UGDH-AS1
chr4	39529349	39529357	9	*	X04100	7358	39500375	39529218	28844	-	130	upstream	130	UGDH
chr4	39699063	39699092	30	*	X04101	3093	39699664	39784410	84747	+	571	upstream	571	UBE2K
chr4	39699122	39699133	12	*	X04102	3093	39699664	39784410	84747	+	530	upstream	530	UBE2K
chr4	39979352	39979360	9	*	X04104	23244	39824483	39979576	155094	-	0	inside	215	PDS5A
chr4	39979490	39979499	10	*	X04105	23244	39824483	39979576	155094	-	0	inside	76	PDS5A
chr4	40198545	40198561	17	*	X04106	399	40198527	40246281	47755	+	0	inside	17	RHOH
chr4	41217080	41217089	10	*	X04107	323	40812044	41216635	404592	-	444	upstream	444	APBB2
chr4	41217515	41217530	16	*	X04108	323	40812044	41216635	404592	-	879	upstream	879	APBB2
chr4	41362045	41362075	31	*	X04109	22998	41362804	41702061	339258	+	728	upstream	728	LIMCH1
chr4	42398919	42398935	17	*	X04118	152573	42399856	42404504	4649	+	920	upstream	920	SHISA3
chr4	42399172	42399180	9	*	X04119	152573	42399856	42404504	4649	+	675	upstream	675	SHISA3
chr4	44680670	44680680	11	*	X04123	60558	44680433	44702697	22265	+	0	inside	236	GUF1
chr4	46392231	46392242	12	*	X04127	2555	46251581	46392421	140841	-	0	inside	178	GABRA2
chr4	46392839	46392847	9	*	X04128	2555	46251581	46392421	140841	-	417	upstream	417	GABRA2
chr4	46996277	46996287	11	*	X04131	2557	46920917	46996424	75508	-	0	inside	136	GABRA4
chr4	46996481	46996501	21	*	X04132	2557	46920917	46996424	75508	-	56	upstream	56	GABRA4
chr4	48484900	48484909	10	*	X04140	201780	48485360	48491541	6182	+	450	upstream	450	SLC10A4
chr4	53525205	53525214	10	*	X04142	64854	53457127	53525502	68376	-	0	inside	287	USP46
chr4	53579029	53579037	9	*	X04143	677810	53579416	53579537	122	+	378	upstream	378	SNORA26
chr4	53726790	53726821	32	*	X04145	65997	53728495	53733002	4508	+	1673	upstream	1673	RASL11B
chr4	53728131	53728140	10	*	X04146	65997	53728495	53733002	4508	+	354	upstream	354	RASL11B
chr4	53728369	53728377	9	*	X04147	65997	53728495	53733002	4508	+	117	upstream	117	RASL11B
chr4	54930853	54930862	10	*	X04151	26511	54875958	54930815	54858	-	37	upstream	37	CHIC2
chr4	54930901	54930914	14	*	X04152	26511	54875958	54930815	54858	-	85	upstream	85	CHIC2
chr4	55523766	55523775	10	*	X04160	3815	55524095	55606881	82787	+	319	upstream	319	KIT
chr4	55523908	55523916	9	*	X04161	3815	55524095	55606881	82787	+	178	upstream	178	KIT
chr4	55992626	55992634	9	*	X04164	3791	55944426	55991762	47337	-	863	upstream	863	KDR
chr4	56503074	56503084	11	*	X04168	10874	56461398	56502465	41068	-	608	upstream	608	NMU
chr4	57301252	57301260	9	*	X04171	10606	57301915	57327534	25620	+	654	upstream	654	PAICS
chr4	57302621	57302630	10	*	X04172	5471	57259529	57301802	42274	-	818	upstream	818	PPAT
chr4	57303194	57303202	9	*	X04173	5471	57259529	57301802	42274	-	1391	upstream	1391	PPAT
chr4	57303224	57303251	28	*	X04174	5471	57259529	57301802	42274	-	1421	upstream	1421	PPAT
chr4	57303291	57303305	15	*	X04175	5471	57259529	57301802	42274	-	1488	upstream	1488	PPAT
chr4	57303337	57303354	18	*	X04176	5471	57259529	57301802	42274	-	1534	upstream	1534	PPAT
chr4	57303424	57303464	41	*	X04177	5471	57259529	57301802	42274	-	1621	upstream	1621	PPAT
chr4	57773967	57773975	9	*	X04179	5978	57774042	57832976	58935	+	66	upstream	66	REST
chr4	57843785	57843797	13	*	X04180	5431	57845109	57897334	52226	+	1311	upstream	1311	POLR2B
chr4	57843785	57843797	13	*	X04180	84273	57829516	57843826	14311	-	0	inside	28	NOA1
chr4	57844929	57844938	10	*	X04181	5431	57845109	57897334	52226	+	170	upstream	170	POLR2B
chr4	57844929	57844938	10	*	X04181	84273	57829516	57843826	14311	-	1102	upstream	1102	NOA1
chr4	57976179	57976192	14	*	X04182	255130	57975928	58071465	95538	+	0	inside	250	IGFBP7-AS1
chr4	57976679	57976688	10	*	X04183	3490	57897237	57976551	79315	-	127	upstream	127	IGFBP7
chr4	62066371	62066384	14	*	X04184	23284	62066974	62938168	871195	+	589	upstream	589	ADGRL3
chr4	62066418	62066434	17	*	X04185	23284	62066974	62938168	871195	+	539	upstream	539	ADGRL3
chr4	62066437	62066445	9	*	X04186	23284	62066974	62938168	871195	+	528	upstream	528	ADGRL3
chr4	66536149	66536158	10	*	X04193	2044	66185281	66535653	350373	-	495	upstream	495	EPHA5
chr4	71767855	71767863	9	*	X04199	92597	71768057	71853891	85835	+	193	upstream	193	MOB1B
chr4	71859225	71859233	9	*	X04200	1633	71859265	71896629	37365	+	31	upstream	31	DCK
chr4	71859271	71859280	10	*	X04201	1633	71859265	71896629	37365	+	0	inside	5	DCK
chr4	71859484	71859492	9	*	X04202	1633	71859265	71896629	37365	+	0	inside	218	DCK
chr4	73434961	73434969	9	*	X04206	9508	73146686	73434516	287831	-	444	upstream	444	ADAMTS3
chr4	73935441	73935451	11	*	X04209	285521	73920416	73935472	15057	-	0	inside	20	COX18
chr4	73935601	73935611	11	*	X04210	285521	73920416	73935472	15057	-	128	upstream	128	COX18
chr4	74124812	74124820	9	*	X04211	26057	73940502	74124502	184001	-	309	upstream	309	ANKRD17
chr4	74125272	74125280	9	*	X04212	26057	73940502	74124502	184001	-	769	upstream	769	ANKRD17
chr4	74719288	74719297	10	*	X04214	5197	74719013	74720198	1186	+	0	inside	274	PF4V1
chr4	74965500	74965547	48	*	X04216	2920	74962754	74964997	2244	-	502	upstream	502	CXCL2
chr4	75230470	75230478	9	*	X04219	2069	75230860	75254477	23618	+	381	upstream	381	EREG
chr4	76648827	76648836	10	*	X04224	8615	76649829	76735366	85538	+	992	upstream	992	USO1
chr4	77134554	77134563	10	*	X04229	100129583	77135193	77204936	69744	+	629	upstream	629	FAM47E
chr4	77134832	77134840	9	*	X04230	100129583	77135193	77204936	69744	+	352	upstream	352	FAM47E
chr4	77134832	77134840	9	*	X04230	950	77079892	77135052	55161	-	0	inside	211	SCARB2
chr4	77172852	77172860	9	*	X04232	100631383	77172853	77232283	59431	+	0	overlapStart	0	FAM47E-STBD1
chr4	77227122	77227130	9	*	X04233	8987	77227179	77232283	5105	+	48	upstream	48	STBD1
chr4	78740362	78740370	9	*	X04239	246175	78634541	78740544	106004	-	0	inside	173	CNOT6L
chr4	78740516	78740525	10	*	X04240	246175	78634541	78740544	106004	-	0	inside	18	CNOT6L
chr4	78740528	78740546	19	*	X04241	246175	78634541	78740544	106004	-	0	overlapStart	0	CNOT6L
chr4	78783135	78783175	41	*	X04242	65008	78783805	78873944	90140	+	629	upstream	629	MRPL1
chr4	78977670	78977678	9	*	X04243	80144	78978724	79465423	486700	+	1045	upstream	1045	FRAS1
chr4	79696163	79696171	9	*	X04247	55589	79697532	79833341	135810	+	1360	upstream	1360	BMP2K
chr4	81104872	81104881	10	*	X04250	56978	81105439	81125482	20044	+	557	upstream	557	PRDM8
chr4	81186793	81186801	9	*	X04254	2250	81187742	81212171	24430	+	940	upstream	940	FGF5
chr4	81186981	81186989	9	*	X04255	2250	81187742	81212171	24430	+	752	upstream	752	FGF5
chr4	81951876	81951928	53	*	X04258	651	81952119	81978685	26567	+	190	upstream	190	BMP3
chr4	82136008	82136021	14	*	X04260	5593	82009837	82136218	126382	-	0	inside	196	PRKG2
chr4	82136232	82136240	9	*	X04261	5593	82009837	82136218	126382	-	13	upstream	13	PRKG2
chr4	82136496	82136505	10	*	X04262	5593	82009837	82136218	126382	-	277	upstream	277	PRKG2
chr4	82393375	82393385	11	*	X04267	153020	82348219	82393061	44843	-	313	upstream	313	RASGEF1B
chr4	83294962	83294971	10	*	X04273	3184	83274467	83295149	20683	-	0	inside	177	HNRNPD
chr4	83295697	83295706	10	*	X04274	3184	83274467	83295149	20683	-	547	upstream	547	HNRNPD
chr4	83296099	83296109	11	*	X04275	3184	83274467	83295149	20683	-	949	upstream	949	HNRNPD
chr4	83351195	83351208	14	*	X04276	58478	83351726	83382244	30519	+	517	upstream	517	ENOPH1
chr4	83351195	83351208	14	*	X04276	9987	83343717	83351378	7662	-	0	inside	169	HNRNPDL
chr4	83720253	83720263	11	*	X04277	79966	83550690	83720010	169321	-	242	upstream	242	SCD5
chr4	83822136	83822144	9	*	X04278	100499177	83814605	83822069	7465	-	66	upstream	66	THAP9-AS1
chr4	83822136	83822144	9	*	X04278	22872	83739814	83822069	82256	-	66	upstream	66	SEC31A
chr4	83822136	83822144	9	*	X04278	79725	83821837	83841438	19602	+	0	inside	298	THAP9
chr4	83822371	83822380	10	*	X04279	100499177	83814605	83822069	7465	-	301	upstream	301	THAP9-AS1
chr4	83822371	83822380	10	*	X04279	22872	83739814	83822069	82256	-	301	upstream	301	SEC31A
chr4	84256330	84256338	9	*	X04282	10855	84213614	84256306	42693	-	23	upstream	23	HPSE
chr4	84376347	84376355	9	*	X04283	51023	84377118	84382929	5812	+	762	upstream	762	MRPS18C
chr4	84406768	84406778	11	*	X04284	84142	84382094	84406290	24197	-	477	upstream	477	ABRAXAS1
chr4	87813375	87813383	9	*	X04299	132989	87797358	87813575	16218	-	0	inside	191	C4orf36
chr4	87813509	87813518	10	*	X04300	132989	87797358	87813575	16218	-	0	inside	56	C4orf36
chr4	89444798	89444806	9	*	X04307	100996939	89442129	89444952	2824	-	0	inside	145	PYURF
chr4	90032668	90032678	11	*	X04314	10144	89647105	90032549	385445	-	118	upstream	118	FAM13A
chr4	90032668	90032678	11	*	X04314	166815	90033968	90036052	2085	+	1289	upstream	1289	TIGD2
chr4	90759332	90759340	9	*	X04316	6622	90645250	90759447	114198	-	0	inside	106	SNCA
chr4	91048408	91048418	11	*	X04317	401145	91048684	92523370	1474687	+	265	upstream	265	CCSER1
chr4	91048433	91048441	9	*	X04318	401145	91048684	92523370	1474687	+	242	upstream	242	CCSER1
chr4	96471605	96471619	15	*	X04330	8633	96083656	96470361	386706	-	1243	upstream	1243	UNC5C
chr4	99579891	99579904	14	*	X04331	10098	99391518	99579812	188295	-	78	upstream	78	TSPAN5
chr4	100870904	100870914	11	*	X04337	256880	100871636	100873620	1985	+	721	upstream	721	H2AZ1-DT
chr4	102268201	102268211	11	*	X04341	90024	102268934	102270040	1107	+	722	upstream	722	FLJ20021
chr4	102268290	102268299	10	*	X04342	90024	102268934	102270040	1107	+	634	upstream	634	FLJ20021
chr4	102268346	102268360	15	*	X04343	5530	101944587	102268628	324042	-	0	inside	267	PPP3CA
chr4	102268346	102268360	15	*	X04343	90024	102268934	102270040	1107	+	573	upstream	573	FLJ20021
chr4	102269107	102269118	12	*	X04344	5530	101944587	102268628	324042	-	478	upstream	478	PPP3CA
chr4	102269107	102269118	12	*	X04344	90024	102268934	102270040	1107	+	0	inside	172	FLJ20021
chr4	102269199	102269208	10	*	X04345	5530	101944587	102268628	324042	-	570	upstream	570	PPP3CA
chr4	102269199	102269208	10	*	X04345	90024	102268934	102270040	1107	+	0	inside	264	FLJ20021
chr4	102269482	102269490	9	*	X04346	5530	101944587	102268628	324042	-	853	upstream	853	PPP3CA
chr4	102269658	102269666	9	*	X04347	5530	101944587	102268628	324042	-	1029	upstream	1029	PPP3CA
chr4	102270130	102270163	34	*	X04348	5530	101944587	102268628	324042	-	1501	upstream	1501	PPP3CA
chr4	103422420	103422435	16	*	X04349	4790	103422486	103538459	115974	+	50	upstream	50	NFKB1
chr4	103681905	103681913	9	*	X04352	4126	103552643	103682151	129509	-	0	inside	237	MANBA
chr4	103998289	103998297	9	*	X04354	133308	103941387	103998439	57053	-	0	inside	141	SLC9B2
chr4	105416152	105416162	11	*	X04358	80319	105389463	105416058	26596	-	93	upstream	93	CXXC4
chr4	105416539	105416560	22	*	X04359	80319	105389463	105416058	26596	-	480	upstream	480	CXXC4
chr4	105416563	105416571	9	*	X04360	80319	105389463	105416058	26596	-	504	upstream	504	CXXC4
chr4	106395229	106395237	9	*	X04364	27068	106290234	106395227	104994	-	1	upstream	1	PPA2
chr4	106816520	106816530	11	*	X04365	255743	106816597	106892828	76232	+	66	upstream	66	NPNT
chr4	108852744	108852753	10	*	X04374	113612	108852717	108874613	21897	+	0	inside	26	CYP2U1
chr4	109088299	109088307	9	*	X04375	641518	109088681	109097586	8906	+	373	upstream	373	LEF1-AS1
chr4	109088509	109088551	43	*	X04376	641518	109088681	109097586	8906	+	129	upstream	129	LEF1-AS1
chr4	109088573	109088581	9	*	X04377	641518	109088681	109097586	8906	+	99	upstream	99	LEF1-AS1
chr4	109089814	109089822	9	*	X04378	51176	108968701	109090112	121412	-	0	inside	289	LEF1
chr4	109090308	109090322	15	*	X04379	51176	108968701	109090112	121412	-	195	upstream	195	LEF1
chr4	109090753	109090762	10	*	X04380	51176	108968701	109090112	121412	-	640	upstream	640	LEF1
chr4	109540969	109540979	11	*	X04381	6164	109541722	109551639	9918	+	742	upstream	742	RPL34
chr4	109571725	109571736	12	*	X04382	58505	109571741	109588978	17238	+	4	upstream	4	OSTC
chr4	110223825	110223833	9	*	X04385	84570	109731877	110223799	491923	-	25	upstream	25	COL25A1
chr4	110223867	110223876	10	*	X04386	84570	109731877	110223799	491923	-	67	upstream	67	COL25A1
chr4	110223887	110223897	11	*	X04387	84570	109731877	110223799	491923	-	87	upstream	87	COL25A1
chr4	110354756	110354764	9	*	X04388	100533182	110351119	110354973	3855	-	0	inside	208	SEC24B-AS1
chr4	110354756	110354764	9	*	X04388	10427	110354971	110461615	106645	+	206	upstream	206	SEC24B
chr4	110736189	110736198	10	*	X04389	54433	110736666	110745893	9228	+	467	upstream	467	GAR1
chr4	110736921	110736930	10	*	X04390	54433	110736666	110745893	9228	+	0	inside	254	GAR1
chr4	111563239	111563250	12	*	X04403	5308	111538580	111563279	24700	-	0	inside	28	PITX2
chr4	113066273	113066285	13	*	X04404	132720	113066553	113110237	43685	+	267	upstream	267	FAM241A
chr4	113066329	113066338	10	*	X04405	132720	113066553	113110237	43685	+	214	upstream	214	FAM241A
chr4	113066458	113066467	10	*	X04406	132720	113066553	113110237	43685	+	85	upstream	85	FAM241A
chr4	113206994	113207002	9	*	X04407	92610	113196782	113207059	10278	-	0	inside	56	TIFA
chr4	113437955	113437964	10	*	X04409	63973	113434672	113437328	2657	-	626	upstream	626	NEUROG2
chr4	113558549	113558559	11	*	X04410	55345	113460489	113558151	97663	-	397	upstream	397	ZGRF1
chr4	114683088	114683096	9	*	X04420	817	114372188	114683083	310896	-	4	upstream	4	CAMK2D
chr4	120988410	120988418	9	*	X04434	4085	120980579	120988013	7435	-	396	upstream	396	MAD2L1
chr4	121844969	121844979	11	*	X04437	11107	121615929	121844013	228085	-	955	upstream	955	PRDM5
chr4	121993844	121993876	33	*	X04438	79625	121956782	121993673	36892	-	170	upstream	170	NDNF
chr4	121993961	121993970	10	*	X04439	79625	121956782	121993673	36892	-	287	upstream	287	NDNF
chr4	121994117	121994126	10	*	X04440	79625	121956782	121993673	36892	-	443	upstream	443	NDNF
chr4	123654533	123654580	48	*	X04442	729338	123651344	123653613	2270	-	919	upstream	919	CETN4P
chr4	126236211	126236232	22	*	X04453	79633	126237567	126414087	176521	+	1334	upstream	1334	FAT4
chr4	126236235	126236249	15	*	X04454	79633	126237567	126414087	176521	+	1317	upstream	1317	FAT4
chr4	128702432	128702440	9	*	X04457	22824	128703453	128754526	51074	+	1012	upstream	1012	HSPA4L
chr4	128886385	128886397	13	*	X04458	80167	128886461	128957476	71016	+	63	upstream	63	ABHD18
